age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,degree_specialization,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,company_tier,job_role_match,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,experience_category,skill_level
33,Male,82.75977474,74.34648465,71.05269406,Mechanical,74.14582495,67.04799664,67.17521455,83.87427741,0,No,0,Not Willing,Not Relevant,3.524115044,5.843839261,Tier 1,Not Matched,Medium,Not Required,30.0,No,6.0,Not Willing,Not Placed,Senior,Medium
22,Female,72.58769178,56.45419246,75.16596992,Information Technology,82.16453632,58.4360687,56.5471505,69.59362216,2,No,0,Willing,Relevant,5.124983498,5.334433362,Tier 2,Matched,Low,Not Required,60.0,No,3.0,Willing,Not Placed,Fresher,High
25,Female,63.92190679,65.71852423,71.03486569,Mechanical,62.17395166,83.30404353,89.1540198,72.82677662,3,No,2,Not Willing,Relevant,2.303724158,8.070046281,Tier 3,Matched,Medium,Required,30.0,No,3.0,Willing,Not Placed,Junior,Medium
28,Female,70.75934992,81.54093814,84.56518929,Electronics,48.92416757,64.98394511,60.28676398,76.16048727,3,No,4,Not Willing,Not Relevant,6.893227199,11.57647199,Tier 3,Matched,Medium,Not Required,60.0,No,0.0,Willing,Not Placed,Junior,Low
30,Female,63.79640488,62.11262417,73.95234247,Others,99.25606135,78.87487811,49.25238252,55.22103838,3,Yes,1,Not Willing,Relevant,5.702582078,14.22443919,Tier 3,Matched,Medium,Required,60.0,No,0.0,Not Willing,Not Placed,Senior,High
29,Male,59.29141251,67.02200836,72.27850164,Electronics,68.97408782,40.0,45.0,68.88615316,1,Yes,3,Not Willing,Not Relevant,3.939098742,7.841124882,Tier 2,Not Matched,Low,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
32,Female,75.62794445,70.89122508,83.51140676,Computer Science,69.48689028,67.33099369,93.418845,75.33748311,0,Yes,2,Not Willing,Not Relevant,8.738170235,5.62081463,Tier 1,Matched,Low,Not Required,30.0,No,3.0,Not Willing,Placed,Senior,Medium
32,Male,62.03116536,66.78162912,74.19356611,Computer Science,95.69397976,63.20229941,62.35537598,78.79533627,1,No,2,Willing,Relevant,5.389467152,7.21590826,Tier 3,Matched,Low,Not Required,30.0,No,0.0,Willing,Placed,Senior,High
32,Female,63.1962526,61.97401596,75.35399813,Mechanical,53.30663837,58.72100694,74.98378241,90.18703121,1,No,0,Not Willing,Relevant,2.041727324,3.0,Tier 1,Matched,Low,Required,30.0,Yes,18.0,Not Willing,Not Placed,Senior,Medium
33,Female,52.25612257,61.17675613,71.40197908,Mechanical,69.27255243,40.0,63.34105962,52.05414146,1,No,0,Not Willing,Relevant,5.756548092,3.263898872,Tier 1,Not Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
29,Male,78.50766652,88.85902344,82.59795206,Mechanical,53.93980915,79.21435916,65.30023597,81.72769302,5,No,0,Not Willing,Relevant,3.639629661,7.492238686,Tier 1,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
33,Female,82.06099499,74.57325718,73.8694407,Information Technology,66.8897438,63.70324253,73.63673977,64.88707027,0,Yes,3,Not Willing,Relevant,6.922036186,6.693053017,Tier 2,Matched,High,Required,60.0,No,0.0,Willing,Not Placed,Senior,Medium
33,Female,75.88840098,84.87266429,69.64386003,Others,64.39714502,68.06094016,72.40350672,95.58230352,1,Yes,1,Not Willing,Not Relevant,3.665089614,4.549056585,Tier 1,Not Matched,Low,Required,60.0,No,0.0,Not Willing,Not Placed,Senior,Medium
21,Female,76.4924259,71.56751402,72.8814054,Others,71.39369651,62.1315345,74.91650035,75.96744056,0,No,2,Not Willing,Relevant,4.654180598,5.857562063,Tier 3,Matched,Low,Not Required,30.0,No,0.0,Willing,Placed,Fresher,Medium
29,Male,59.28705076,73.91798777,70.39401583,Information Technology,76.88478539,55.52499286,83.51775208,85.34139674,3,Yes,0,Not Willing,Not Relevant,5.163917939,6.73490375,Tier 3,Matched,Low,Required,0.0,No,0.0,Willing,Placed,Senior,High
27,Male,67.91037797,79.53121247,78.97575444,Computer Science,66.5379299,68.9896029,63.00893203,65.16271299,1,Yes,0,Willing,Relevant,7.390490268,9.719292663,Tier 2,Matched,Low,Not Required,15.0,No,0.0,Not Willing,Not Placed,Junior,Medium
29,Female,75.82187476,69.69019328,72.5595268,Computer Science,64.93211164,60.33927004,76.51089734,62.31329221,2,No,0,Not Willing,Relevant,3.133957599,7.31668832,Tier 1,Matched,Low,Required,0.0,No,3.0,Not Willing,Not Placed,Senior,Medium
28,Female,62.20569551,56.08528699,75.76906898,Information Technology,40.0,73.9413221,60.56918191,75.76735124,2,Yes,2,Willing,Not Relevant,4.097279095,4.567036401,Tier 1,Matched,Low,Not Required,15.0,No,12.0,Not Willing,Not Placed,Junior,Low
21,Male,66.73888631,82.48444804,78.27065454,Electronics,54.49708073,59.27822247,68.67096976,87.28430285,0,Yes,0,Not Willing,Not Relevant,1.0,3.0,Tier 2,Not Matched,Low,Not Required,0.0,No,6.0,Not Willing,Not Placed,Fresher,Medium
32,Male,56.92659878,75.37615498,65.04101873,Information Technology,72.34428918,61.64421907,73.92583982,69.74311585,0,Yes,2,Not Willing,Relevant,2.462708482,11.57392979,Tier 1,Matched,High,Required,90.0,No,6.0,Willing,Not Placed,Senior,Medium
28,Male,67.58010649,66.9779862,61.04001384,Mechanical,78.89275951,68.26848193,64.65737556,49.74072249,2,Yes,0,Not Willing,Relevant,4.454282211,10.59755917,Tier 2,Matched,Low,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,High
28,Female,68.54251308,81.33652138,77.52184115,Computer Science,84.36059325,77.65383407,66.09492572,67.62845576,2,Yes,1,Not Willing,Relevant,4.521056436,10.92351922,Tier 3,Matched,High,Required,0.0,Yes,0.0,Willing,Not Placed,Junior,High
31,Female,74.01929306,84.04621551,90.76938499,Electronics,70.32633017,62.66863669,74.05282925,94.15006649,0,No,0,Willing,Relevant,2.521470621,8.27365632,Tier 1,Not Matched,Low,Not Required,90.0,No,12.0,Willing,Not Placed,Senior,Medium
23,Female,56.71252549,72.01438305,75.58432426,Computer Science,57.59239375,70.28184012,57.24206275,67.53016193,0,No,2,Willing,Relevant,5.026939386,6.298056819,Tier 3,Not Matched,Medium,Not Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
21,Female,56.60587378,87.38400877,77.60190864,Electronics,56.06336931,47.2329541,77.50932855,68.09578436,1,No,1,Willing,Relevant,4.655429258,11.53499904,Tier 3,Matched,Medium,Required,15.0,No,6.0,Willing,Not Placed,Fresher,Medium
28,Male,79.85044168,63.84823975,74.22010824,Others,60.33471908,49.58086913,80.34696492,59.27735156,1,No,0,Willing,Not Relevant,5.546537863,7.109652828,Tier 1,Not Matched,Medium,Required,0.0,No,3.0,Not Willing,Not Placed,Junior,Medium
23,Male,78.58343149,68.5370513,76.24800781,Information Technology,59.40016491,68.16063002,82.66938408,76.15654527,1,Yes,3,Not Willing,Not Relevant,1.543222171,8.249837473,Tier 1,Not Matched,Low,Not Required,60.0,No,6.0,Not Willing,Not Placed,Junior,Medium
23,Male,64.84235952,60.92327766,70.70390135,Mechanical,48.0634211,59.12879155,68.32209696,96.08722197,1,Yes,4,Not Willing,Relevant,5.63905019,6.8854353,Tier 2,Not Matched,Medium,Not Required,15.0,No,0.0,Not Willing,Not Placed,Junior,Low
21,Female,82.21342865,89.98363275,59.38466296,Mechanical,47.41375757,70.86360014,78.99867899,74.24746612,3,No,4,Not Willing,Not Relevant,7.459344182,8.294967262,Tier 1,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Fresher,Low
31,Male,71.3302736,80.29194142,68.32257342,Information Technology,54.85810624,68.25711061,56.20167852,67.8266442,0,Yes,1,Not Willing,Not Relevant,2.722933414,7.736863373,Tier 3,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Medium
25,Female,79.0998949,75.83325689,77.16948029,Electronics,57.19394275,62.40370992,68.54274042,66.57378357,2,Yes,0,Not Willing,Relevant,6.705977335,8.61083806,Tier 1,Not Matched,Low,Required,30.0,No,0.0,Not Willing,Not Placed,Junior,Medium
30,Male,69.97121038,70.15356045,59.27801035,Mechanical,100.0,68.56924699,65.58460312,88.41858323,4,No,2,Not Willing,Not Relevant,4.233556382,5.818512189,Tier 1,Matched,Medium,Not Required,90.0,No,0.0,Willing,Placed,Senior,High
27,Female,72.49652067,71.23624559,67.25070477,Others,51.77591892,50.46691094,77.39493653,75.26167898,4,Yes,0,Willing,Relevant,6.86677983,6.601539109,Tier 2,Matched,Medium,Not Required,15.0,No,3.0,Willing,Not Placed,Junior,Medium
30,Female,67.27248242,78.01120645,83.8550002,Mechanical,68.45062549,68.24612287,53.27777085,79.13219698,1,Yes,1,Not Willing,Relevant,2.274835443,5.809667861,Tier 2,Matched,High,Not Required,0.0,Yes,0.0,Not Willing,Not Placed,Senior,Medium
29,Male,83.3663039,61.62662939,57.74422563,Others,45.31077306,64.0034511,59.89179101,86.33267636,1,Yes,5,Not Willing,Relevant,7.807310262,7.723745092,Tier 3,Matched,High,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,Low
32,Male,68.69600538,69.97986144,81.14045204,Information Technology,40.0,58.54337885,73.50150138,77.32396672,0,Yes,3,Not Willing,Not Relevant,5.78079046,6.150029516,Tier 1,Matched,Low,Not Required,0.0,Yes,6.0,Willing,Not Placed,Senior,Low
27,Male,69.31087478,70.61620141,65.10789194,Others,67.00162596,77.89086334,49.32234675,88.56392422,3,No,0,Willing,Relevant,3.596035918,10.39104878,Tier 3,Matched,Low,Not Required,0.0,No,3.0,Not Willing,Not Placed,Junior,Medium
29,Male,57.0778194,69.71083974,76.94959706,Mechanical,59.04307697,52.09110616,88.42105002,57.37518968,1,Yes,2,Not Willing,Relevant,2.60447637,8.149780116,Tier 2,Matched,High,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
28,Male,69.02770632,70.11702838,78.34898142,Electronics,64.54377833,64.98423429,88.48792857,63.25357672,0,No,0,Not Willing,Relevant,1.940073519,8.875255968,Tier 2,Not Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Junior,Medium
32,Male,83.93323399,79.69495526,69.16329581,Mechanical,49.38827938,66.3487005,45.0,68.82437549,4,Yes,1,Not Willing,Relevant,4.848545022,7.150601209,Tier 2,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Low
22,Female,80.83463485,73.4220325,69.46724738,Computer Science,67.34814203,69.2117227,55.30421483,61.64013099,2,No,2,Willing,Relevant,4.06526627,11.34788453,Tier 2,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Fresher,Medium
21,Male,68.53876758,77.98437488,63.95417177,Electronics,76.51227119,71.20638944,62.84801873,92.22340569,0,No,2,Not Willing,Not Relevant,4.590740995,3.0,Tier 3,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Fresher,High
27,Female,69.26529664,74.97557589,77.9198055,Computer Science,75.59533418,67.9317468,48.24695786,73.74280682,1,Yes,1,Willing,Relevant,4.911615474,14.39839223,Tier 2,Matched,Medium,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,High
27,Female,60.03654193,67.48605081,74.42905738,Information Technology,56.49198154,56.641686,89.14485354,57.97270268,0,No,3,Willing,Not Relevant,4.251795879,7.036389132,Tier 2,Matched,High,Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
34,Female,72.78869387,63.17530189,71.87092145,Information Technology,52.05425214,70.58937767,58.59494744,62.6030181,1,No,0,Willing,Not Relevant,3.792049012,9.912247055,Tier 1,Matched,Medium,Not Required,30.0,No,3.0,Willing,Not Placed,Senior,Medium
28,Male,72.60389556,77.75368058,83.69321661,Information Technology,65.34231343,76.02653877,59.1251646,66.35060751,1,No,1,Not Willing,Relevant,1.667688676,7.905022633,Tier 3,Matched,Low,Not Required,0.0,No,12.0,Willing,Not Placed,Junior,Medium
25,Male,69.97121038,73.01856083,70.72993751,Information Technology,73.00994837,57.79202272,58.75085268,71.31211738,1,Yes,0,Not Willing,Relevant,8.313900256,11.52618373,Tier 1,Matched,Low,Not Required,60.0,No,0.0,Not Willing,Not Placed,Junior,Medium
23,Male,57.28137841,71.26251073,73.78832212,Mechanical,41.5011908,73.84473195,80.08428429,63.93889443,0,No,1,Willing,Relevant,2.244744976,7.680558381,Tier 3,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Junior,Low
32,Male,79.27946282,79.5971026,74.76014476,Mechanical,66.01477101,75.6765753,67.72017288,84.97400851,0,Yes,4,Not Willing,Relevant,7.158105888,3.460591759,Tier 3,Matched,Low,Required,0.0,Yes,3.0,Willing,Placed,Senior,Medium
28,Male,68.16347033,56.0738984,69.65904471,Electronics,61.3954501,73.49188104,65.89056546,54.03824685,1,Yes,3,Not Willing,Not Relevant,3.49049014,11.61996137,Tier 2,Matched,Low,Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
26,Male,79.83103169,74.85201162,67.76214438,Computer Science,72.57810683,61.6770368,71.69421574,60.42177847,1,No,2,Willing,Relevant,4.19218347,10.40275766,Tier 1,Matched,Low,Required,0.0,No,6.0,Willing,Not Placed,Junior,Medium
31,Female,71.630981,68.41816279,66.23377301,Information Technology,49.49670818,59.08644744,70.73213376,80.72861804,1,No,0,Willing,Not Relevant,4.474054423,10.22554823,Tier 1,Matched,High,Required,15.0,No,6.0,Willing,Not Placed,Senior,Low
23,Female,81.4341648,61.19110413,74.07661977,Electronics,83.60597658,64.69485677,78.09222981,84.65565203,2,Yes,0,Willing,Relevant,5.705838043,5.991558441,Tier 2,Not Matched,Low,Not Required,15.0,No,0.0,Willing,Placed,Junior,High
21,Female,75.19296048,68.8276297,81.30945708,Mechanical,67.04609083,81.03736723,58.48125533,80.20077719,4,No,5,Not Willing,Relevant,6.885287902,6.634448417,Tier 1,Matched,Medium,Not Required,15.0,No,18.0,Not Willing,Placed,Fresher,Medium
23,Female,63.29483973,72.52433021,72.62682918,Mechanical,55.5874433,53.05202082,69.32015638,75.0498281,2,Yes,0,Not Willing,Relevant,4.572387407,12.29344436,Tier 1,Matched,Low,Not Required,15.0,No,3.0,Willing,Not Placed,Junior,Medium
25,Female,76.56317983,78.80519805,72.66378543,Mechanical,61.58882763,61.42636135,64.77343044,58.63901539,3,Yes,0,Willing,Relevant,6.474345234,5.892458301,Tier 3,Matched,High,Not Required,90.0,No,12.0,Willing,Not Placed,Junior,Medium
34,Male,78.13903766,65.42398247,69.32373508,Computer Science,61.74851126,60.29799788,61.02112488,70.80478819,1,No,0,Not Willing,Relevant,6.47943901,8.794540862,Tier 1,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Medium
23,Male,71.68175367,62.80193373,82.88655769,Mechanical,85.68685429,61.64739189,50.10901977,92.45129308,2,No,1,Not Willing,Relevant,4.921341435,12.10989432,Tier 1,Not Matched,High,Required,0.0,No,0.0,Not Willing,Not Placed,Junior,High
21,Female,67.75104571,55.66594059,84.86511993,Mechanical,60.12473745,83.59810783,85.65768871,57.2407471,3,No,4,Willing,Relevant,5.785819004,14.1422237,Tier 2,Not Matched,Low,Not Required,30.0,No,3.0,Willing,Not Placed,Fresher,Medium
25,Female,77.39056722,82.75012969,78.75755852,Electronics,60.24087656,58.25022694,70.47037019,71.97951829,0,No,0,Willing,Relevant,4.836526226,11.42145429,Tier 1,Matched,High,Not Required,30.0,No,12.0,Not Willing,Not Placed,Junior,Medium
30,Female,79.22771966,72.67833441,59.31331846,Computer Science,76.43255393,68.33486124,71.85500343,56.78389108,0,No,0,Not Willing,Relevant,3.72161202,5.461672686,Tier 1,Matched,Low,Not Required,90.0,No,3.0,Willing,Not Placed,Senior,High
27,Male,59.50539517,67.80518063,68.8452966,Computer Science,56.82540461,58.29047381,60.6833801,70.26124856,1,No,0,Willing,Relevant,1.0,10.37377109,Tier 1,Matched,Medium,Required,30.0,No,0.0,Not Willing,Not Placed,Junior,Medium
34,Male,71.07894393,66.45360178,72.57260999,Mechanical,59.46206135,69.66443604,74.78997086,70.19038781,0,Yes,0,Not Willing,Relevant,4.913143493,8.469694072,Tier 2,Not Matched,High,Not Required,90.0,No,0.0,Willing,Not Placed,Senior,Medium
27,Male,68.42621578,52.3307976,82.62509934,Others,81.14201512,49.60366307,76.77895993,73.65284627,0,Yes,2,Not Willing,Relevant,8.806221485,8.023241343,Tier 2,Matched,Low,Not Required,30.0,Yes,0.0,Not Willing,Placed,Junior,High
31,Male,85.16706415,58.74181682,72.67845829,Computer Science,73.63761981,70.97615337,69.1446878,70.20364582,5,No,0,Not Willing,Relevant,7.514539225,5.672457694,Tier 3,Not Matched,High,Not Required,0.0,No,0.0,Willing,Not Placed,Senior,Medium
29,Male,64.2822529,67.45163143,71.92609315,Computer Science,68.58341859,67.33501083,62.65461112,74.16154653,4,Yes,0,Willing,Relevant,4.397222109,4.466740528,Tier 1,Matched,Medium,Not Required,60.0,No,0.0,Willing,Placed,Senior,Medium
30,Male,74.44197115,84.43779743,73.46097814,Others,67.75730392,63.00177319,68.17771724,71.4364638,1,No,2,Not Willing,Not Relevant,3.232099224,7.511737911,Tier 1,Not Matched,Medium,Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
30,Male,75.54139839,57.41201826,78.87053408,Electronics,79.0076586,60.70787115,62.78973359,49.60215938,0,No,1,Willing,Not Relevant,3.267188878,12.76740366,Tier 3,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,High
32,Female,70.49521842,74.44851627,76.24032885,Electronics,63.16288869,75.53379706,87.61556721,85.77397451,1,No,5,Not Willing,Relevant,2.070231739,5.798244231,Tier 1,Matched,Medium,Required,0.0,No,0.0,Willing,Placed,Senior,Medium
33,Female,81.05025932,64.47646546,74.44262431,Mechanical,77.07022822,64.74834056,63.55770793,51.99211922,0,No,0,Not Willing,Relevant,2.332161701,10.58627758,Tier 2,Matched,High,Not Required,30.0,No,6.0,Willing,Not Placed,Senior,High
23,Male,69.24265071,66.02905139,59.58462623,Mechanical,56.69597935,54.37049958,66.62209045,88.226014,0,No,1,Not Willing,Relevant,6.155157814,10.92249027,Tier 3,Matched,Medium,Required,15.0,No,0.0,Willing,Not Placed,Junior,Medium
27,Female,60.21636424,73.28900162,71.43121893,Computer Science,67.22963352,58.51099465,82.02818821,80.66837984,0,No,3,Not Willing,Relevant,1.0,7.576638719,Tier 1,Matched,Low,Not Required,0.0,No,6.0,Willing,Placed,Junior,Medium
21,Male,81.74812044,68.27421574,79.96436234,Information Technology,65.87445199,68.70623748,53.08991705,62.80461981,0,No,1,Not Willing,Relevant,6.566967306,9.589322669,Tier 3,Matched,Medium,Not Required,15.0,Yes,0.0,Not Willing,Not Placed,Fresher,Medium
24,Female,66.42693812,75.31412629,77.29969665,Electronics,72.85346866,59.70922015,86.02469225,65.91412006,0,No,1,Not Willing,Relevant,7.506979107,6.311108328,Tier 1,Not Matched,Low,Required,0.0,Yes,0.0,Willing,Not Placed,Junior,Medium
33,Male,70.75679545,69.17890513,68.10678532,Others,69.2303265,58.26826953,65.26698763,74.32805103,0,No,1,Not Willing,Relevant,6.055930364,11.10764135,Tier 1,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
24,Male,68.75158556,62.51717462,89.75231057,Others,58.42946606,55.49462432,65.93535715,57.95741009,0,Yes,0,Willing,Relevant,4.709555079,5.648828394,Tier 2,Matched,Medium,Not Required,0.0,No,18.0,Willing,Not Placed,Junior,Medium
34,Female,62.44260544,73.58516925,66.90002287,Others,87.40226142,59.84947461,65.60181758,56.30421938,1,No,1,Not Willing,Relevant,2.656604727,5.087850179,Tier 1,Matched,High,Not Required,15.0,Yes,0.0,Willing,Not Placed,Senior,High
25,Male,62.6662454,71.42723608,84.18735816,Computer Science,50.3113752,79.90250365,81.77170558,72.53252176,2,No,1,Not Willing,Relevant,2.008919898,12.80643973,Tier 2,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Medium
27,Female,69.97121038,82.56614891,63.92378315,Computer Science,60.82493853,59.24468522,86.71817145,78.11964827,1,No,0,Not Willing,Relevant,1.0,3.0,Tier 2,Matched,Medium,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,Medium
27,Male,74.15156105,67.97547392,83.03789827,Computer Science,41.50905357,55.22119173,61.35023876,79.40472814,1,No,3,Not Willing,Relevant,5.507180891,9.069383341,Tier 2,Matched,Medium,Not Required,30.0,No,0.0,Not Willing,Not Placed,Junior,Low
33,Female,75.75807064,82.29720141,68.03431043,Electronics,59.87578265,63.80237637,68.19210988,77.54245585,1,Yes,4,Not Willing,Relevant,4.485589188,7.082284463,Tier 3,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
31,Male,71.98795894,76.90001645,77.08869372,Electronics,60.96347464,56.9681424,66.84360083,70.36929992,2,No,1,Not Willing,Not Relevant,2.742609962,8.457466795,Tier 3,Matched,Low,Not Required,30.0,No,12.0,Willing,Not Placed,Senior,Medium
33,Female,74.87672934,58.33536456,62.50194592,Electronics,49.74061986,56.30751894,65.87684106,61.76345893,0,No,2,Not Willing,Relevant,4.300292299,6.739744703,Tier 3,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Low
24,Male,68.95148367,60.57509816,71.22364155,Information Technology,72.3068208,73.6448915,68.48388356,87.9752868,5,No,2,Not Willing,Not Relevant,1.225661637,9.159366665,Tier 3,Not Matched,Medium,Not Required,30.0,No,0.0,Not Willing,Not Placed,Junior,Medium
